12:11 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:27 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:27 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:27 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:28 a. m. --- humedad: 13.66667 , humedad Relativa: 16.33333 , Temperatura: 7 , luminosidad: 26.64
03:28 a. m. --- humedad: 13.66667 , humedad Relativa: 16.33333 , Temperatura: 7 , luminosidad: 26.64
03:28 a. m. --- humedad: 7.666667 , humedad Relativa: 7.666667 , Temperatura: 12.66667 , luminosidad: 47.52
03:28 a. m. --- humedad: 7.666667 , humedad Relativa: 7.666667 , Temperatura: 12.66667 , luminosidad: 47.52
03:29 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:29 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:29 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:29 a. m. --- humedad: 9 , humedad Relativa: 12.33333 , Temperatura: 8 , luminosidad: 23.76
03:29 a. m. --- humedad: 9 , humedad Relativa: 12.33333 , Temperatura: 8 , luminosidad: 23.76
03:29 a. m. --- humedad: 12 , humedad Relativa: 5.333333 , Temperatura: 8.666667 , luminosidad: 25.92
03:29 a. m. --- humedad: 12 , humedad Relativa: 5.333333 , Temperatura: 8.666667 , luminosidad: 25.92
03:29 a. m. --- humedad: 12 , humedad Relativa: 5.333333 , Temperatura: 8.666667 , luminosidad: 25.92
03:29 a. m. --- humedad: 12 , humedad Relativa: 6 , Temperatura: 11 , luminosidad: 15.84
03:29 a. m. --- humedad: 12 , humedad Relativa: 6 , Temperatura: 11 , luminosidad: 15.84
03:29 a. m. --- humedad: 6.666667 , humedad Relativa: 6 , Temperatura: 12.33333 , luminosidad: 43.92
03:29 a. m. --- humedad: 6.666667 , humedad Relativa: 6 , Temperatura: 12.33333 , luminosidad: 43.92
03:29 a. m. --- humedad: 6.666667 , humedad Relativa: 6 , Temperatura: 12.33333 , luminosidad: 43.92
03:29 a. m. --- humedad: 9 , humedad Relativa: 9 , Temperatura: 6.666667 , luminosidad: 40.32
03:29 a. m. --- humedad: 9 , humedad Relativa: 9 , Temperatura: 6.666667 , luminosidad: 40.32
03:29 a. m. --- humedad: 6 , humedad Relativa: 4.666667 , Temperatura: 3.666667 , luminosidad: 32.4
03:29 a. m. --- humedad: 6 , humedad Relativa: 4.666667 , Temperatura: 3.666667 , luminosidad: 32.4
03:29 a. m. --- humedad: 6 , humedad Relativa: 4.666667 , Temperatura: 3.666667 , luminosidad: 32.4
03:29 a. m. --- humedad: 12.33333 , humedad Relativa: 5 , Temperatura: 11 , luminosidad: 41.04
03:29 a. m. --- humedad: 12.33333 , humedad Relativa: 5 , Temperatura: 11 , luminosidad: 41.04
03:29 a. m. --- humedad: 10 , humedad Relativa: 9.666667 , Temperatura: 13.33333 , luminosidad: 28.8
03:29 a. m. --- humedad: 10 , humedad Relativa: 9.666667 , Temperatura: 13.33333 , luminosidad: 28.8
03:29 a. m. --- humedad: 10 , humedad Relativa: 9.666667 , Temperatura: 13.33333 , luminosidad: 28.8
03:29 a. m. --- humedad: 7.666667 , humedad Relativa: 5.666667 , Temperatura: 13.66667 , luminosidad: 36.72
03:29 a. m. --- humedad: 7.666667 , humedad Relativa: 5.666667 , Temperatura: 13.66667 , luminosidad: 36.72
03:29 a. m. --- humedad: 6.666667 , humedad Relativa: 12 , Temperatura: 15.66667 , luminosidad: 30.96
03:29 a. m. --- humedad: 6.666667 , humedad Relativa: 12 , Temperatura: 15.66667 , luminosidad: 30.96
03:30 a. m. --- humedad: 6.666667 , humedad Relativa: 12 , Temperatura: 15.66667 , luminosidad: 48.96
03:30 a. m. --- humedad: 14 , humedad Relativa: 5.666667 , Temperatura: 6.666667 , luminosidad: 48.96
03:30 a. m. --- humedad: 14 , humedad Relativa: 5.666667 , Temperatura: 6.666667 , luminosidad: 48.96
03:30 a. m. --- humedad: 11 , humedad Relativa: 10.66667 , Temperatura: 8.333333 , luminosidad: 44.64
03:30 a. m. --- humedad: 11 , humedad Relativa: 10.66667 , Temperatura: 8.333333 , luminosidad: 44.64
03:30 a. m. --- humedad: 11 , humedad Relativa: 10.66667 , Temperatura: 8.333333 , luminosidad: 49.68
03:30 a. m. --- humedad: 6.333333 , humedad Relativa: 12 , Temperatura: 8.666667 , luminosidad: 49.68
03:30 a. m. --- humedad: 6.333333 , humedad Relativa: 12 , Temperatura: 8.666667 , luminosidad: 49.68
03:30 a. m. --- humedad: 8.333333 , humedad Relativa: 5.666667 , Temperatura: 10 , luminosidad: 7.2
03:30 a. m. --- humedad: 8.333333 , humedad Relativa: 5.666667 , Temperatura: 10 , luminosidad: 7.2
03:30 a. m. --- humedad: 10.33333 , humedad Relativa: 8 , Temperatura: 12 , luminosidad: 21.6
03:30 a. m. --- humedad: 10.33333 , humedad Relativa: 8 , Temperatura: 12 , luminosidad: 21.6
03:30 a. m. --- humedad: 10.33333 , humedad Relativa: 8 , Temperatura: 12 , luminosidad: 21.6
03:30 a. m. --- humedad: 9.666667 , humedad Relativa: 17.66667 , Temperatura: 14 , luminosidad: 45.36
03:32 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:32 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:32 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:32 a. m. --- humedad: 12 , humedad Relativa: 10.66667 , Temperatura: 9.666667 , luminosidad: 40.32
03:32 a. m. --- humedad: 12 , humedad Relativa: 10.66667 , Temperatura: 9.666667 , luminosidad: 40.32
03:32 a. m. --- humedad: 10.66667 , humedad Relativa: 12.66667 , Temperatura: 11.33333 , luminosidad: 44.64
03:32 a. m. --- humedad: 10.66667 , humedad Relativa: 12.66667 , Temperatura: 11.33333 , luminosidad: 44.64
03:32 a. m. --- humedad: 10.66667 , humedad Relativa: 12.66667 , Temperatura: 11.33333 , luminosidad: 44.64
03:32 a. m. --- humedad: 11 , humedad Relativa: 7 , Temperatura: 6.666667 , luminosidad: 30.24
03:32 a. m. --- humedad: 11 , humedad Relativa: 7 , Temperatura: 6.666667 , luminosidad: 30.24
03:32 a. m. --- humedad: 9 , humedad Relativa: 15.33333 , Temperatura: 9 , luminosidad: 40.32
03:32 a. m. --- humedad: 9 , humedad Relativa: 15.33333 , Temperatura: 9 , luminosidad: 40.32
03:32 a. m. --- humedad: 9 , humedad Relativa: 15.33333 , Temperatura: 9 , luminosidad: 40.32
03:32 a. m. --- humedad: 5 , humedad Relativa: 3.666667 , Temperatura: 9.666667 , luminosidad: 38.88
03:35 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:35 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:35 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:35 a. m. --- humedad: 9.666667 , humedad Relativa: 9 , Temperatura: 9.333333 , luminosidad: 37.44
03:35 a. m. --- humedad: 9.666667 , humedad Relativa: 9 , Temperatura: 9.333333 , luminosidad: 37.44
03:35 a. m. --- humedad: 9.333333 , humedad Relativa: 9 , Temperatura: 10.33333 , luminosidad: 20.88
03:35 a. m. --- humedad: 9.333333 , humedad Relativa: 9 , Temperatura: 10.33333 , luminosidad: 20.88
03:39 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:39 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:39 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:39 a. m. --- humedad: 10.33333 , humedad Relativa: 14.66667 , Temperatura: 10.66667 , luminosidad: 34.56
03:39 a. m. --- humedad: 10.33333 , humedad Relativa: 14.66667 , Temperatura: 10.66667 , luminosidad: 34.56
03:39 a. m. --- humedad: 13 , humedad Relativa: 5 , Temperatura: 5.666667 , luminosidad: 28.8
03:39 a. m. --- humedad: 13 , humedad Relativa: 5 , Temperatura: 5.666667 , luminosidad: 28.8
03:39 a. m. --- humedad: 13 , humedad Relativa: 5 , Temperatura: 5.666667 , luminosidad: 28.8
03:39 a. m. --- humedad: 4.666667 , humedad Relativa: 12.66667 , Temperatura: 3 , luminosidad: 38.16
03:40 a. m. --- humedad: 4.666667 , humedad Relativa: 12.66667 , Temperatura: 3 , luminosidad: 38.16
03:40 a. m. --- humedad: 5.666667 , humedad Relativa: 15.66667 , Temperatura: 1.333333 , luminosidad: 33.84
03:40 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:40 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:40 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:40 a. m. --- humedad: 13.33333 , humedad Relativa: 7.666667 , Temperatura: 11.66667 , luminosidad: 23.04
03:40 a. m. --- humedad: 13.33333 , humedad Relativa: 7.666667 , Temperatura: 11.66667 , luminosidad: 23.04
03:41 a. m. --- humedad: 7.333333 , humedad Relativa: 1.666667 , Temperatura: 9.333333 , luminosidad: 11.52
03:41 a. m. --- humedad: 7.333333 , humedad Relativa: 1.666667 , Temperatura: 9.333333 , luminosidad: 11.52
03:41 a. m. --- humedad: 7.333333 , humedad Relativa: 1.666667 , Temperatura: 9.333333 , luminosidad: 11.52
03:41 a. m. --- humedad: 4 , humedad Relativa: 11.33333 , Temperatura: 12.33333 , luminosidad: 46.08
03:41 a. m. --- humedad: 4 , humedad Relativa: 11.33333 , Temperatura: 12.33333 , luminosidad: 46.08
03:41 a. m. --- humedad: 10.66667 , humedad Relativa: 6.666667 , Temperatura: 11.66667 , luminosidad: 21.6
03:41 a. m. --- humedad: 10.66667 , humedad Relativa: 6.666667 , Temperatura: 11.66667 , luminosidad: 21.6
03:41 a. m. --- humedad: 10.66667 , humedad Relativa: 6.666667 , Temperatura: 11.66667 , luminosidad: 21.6
03:41 a. m. --- humedad: 11 , humedad Relativa: 10.33333 , Temperatura: 5.333333 , luminosidad: 32.4
03:41 a. m. --- humedad: 11 , humedad Relativa: 10.33333 , Temperatura: 5.333333 , luminosidad: 32.4
03:41 a. m. --- humedad: 6 , humedad Relativa: 11.33333 , Temperatura: 6.666667 , luminosidad: 45.36
03:41 a. m. --- humedad: 6 , humedad Relativa: 11.33333 , Temperatura: 6.666667 , luminosidad: 45.36
03:41 a. m. --- humedad: 6 , humedad Relativa: 11.33333 , Temperatura: 6.666667 , luminosidad: 45.36
03:41 a. m. --- humedad: 13.33333 , humedad Relativa: 14.66667 , Temperatura: 7.333333 , luminosidad: 42.48
03:41 a. m. --- humedad: 13.33333 , humedad Relativa: 14.66667 , Temperatura: 7.333333 , luminosidad: 42.48
03:41 a. m. --- humedad: 12 , humedad Relativa: 12.66667 , Temperatura: 10.66667 , luminosidad: 33.12
03:41 a. m. --- humedad: 12 , humedad Relativa: 12.66667 , Temperatura: 10.66667 , luminosidad: 33.12
03:41 a. m. --- humedad: 12 , humedad Relativa: 12.66667 , Temperatura: 10.66667 , luminosidad: 43.2
03:41 a. m. --- humedad: 7.333333 , humedad Relativa: 14.33333 , Temperatura: 11.66667 , luminosidad: 43.2
03:41 a. m. --- humedad: 7.333333 , humedad Relativa: 14.33333 , Temperatura: 11.66667 , luminosidad: 43.2
03:41 a. m. --- humedad: 2.333333 , humedad Relativa: 9.333333 , Temperatura: 7.333333 , luminosidad: 34.56
03:41 a. m. --- humedad: 2.333333 , humedad Relativa: 9.333333 , Temperatura: 7.333333 , luminosidad: 34.56
03:41 a. m. --- humedad: 2.333333 , humedad Relativa: 9.333333 , Temperatura: 7.333333 , luminosidad: 28.08
03:41 a. m. --- humedad: 8.333333 , humedad Relativa: 9.333333 , Temperatura: 10 , luminosidad: 28.08
03:41 a. m. --- humedad: 8.333333 , humedad Relativa: 9.333333 , Temperatura: 10 , luminosidad: 28.08
03:41 a. m. --- humedad: 6.666667 , humedad Relativa: 3.666667 , Temperatura: 9.666667 , luminosidad: 32.4
03:41 a. m. --- humedad: 6.666667 , humedad Relativa: 3.666667 , Temperatura: 9.666667 , luminosidad: 32.4
03:41 a. m. --- humedad: 13.66667 , humedad Relativa: 3 , Temperatura: 15.33333 , luminosidad: 33.84
03:41 a. m. --- humedad: 13.66667 , humedad Relativa: 3 , Temperatura: 15.33333 , luminosidad: 33.84
03:42 a. m. --- humedad: 13.66667 , humedad Relativa: 3 , Temperatura: 15.33333 , luminosidad: 33.84
03:42 a. m. --- humedad: 10.33333 , humedad Relativa: 15.33333 , Temperatura: 11 , luminosidad: 38.16
03:42 a. m. --- humedad: 10.33333 , humedad Relativa: 15.33333 , Temperatura: 11 , luminosidad: 38.16
03:42 a. m. --- humedad: 7.666667 , humedad Relativa: 10.33333 , Temperatura: 7 , luminosidad: 34.56
03:42 a. m. --- humedad: 7.666667 , humedad Relativa: 10.33333 , Temperatura: 7 , luminosidad: 34.56
03:42 a. m. --- humedad: 7.666667 , humedad Relativa: 10.33333 , Temperatura: 7 , luminosidad: 34.56
03:42 a. m. --- humedad: 14.33333 , humedad Relativa: 8 , Temperatura: 3 , luminosidad: 36.72
03:42 a. m. --- humedad: 14.33333 , humedad Relativa: 8 , Temperatura: 3 , luminosidad: 36.72
03:42 a. m. --- humedad: 10.66667 , humedad Relativa: 11.33333 , Temperatura: 5 , luminosidad: 20.16
03:42 a. m. --- humedad: 10.66667 , humedad Relativa: 11.33333 , Temperatura: 5 , luminosidad: 20.16
03:42 a. m. --- humedad: 10.66667 , humedad Relativa: 11.33333 , Temperatura: 5 , luminosidad: 45.36
03:42 a. m. --- humedad: 11.33333 , humedad Relativa: 7 , Temperatura: 0.3333333 , luminosidad: 45.36
03:42 a. m. --- humedad: 11.33333 , humedad Relativa: 7 , Temperatura: 0.3333333 , luminosidad: 45.36
03:42 a. m. --- humedad: 7 , humedad Relativa: 10.33333 , Temperatura: 11 , luminosidad: 28.8
03:42 a. m. --- humedad: 7 , humedad Relativa: 10.33333 , Temperatura: 11 , luminosidad: 28.8
03:42 a. m. --- humedad: 7 , humedad Relativa: 10.33333 , Temperatura: 11 , luminosidad: 50.4
03:42 a. m. --- humedad: 8.333333 , humedad Relativa: 10.66667 , Temperatura: 9 , luminosidad: 50.4
03:42 a. m. --- humedad: 8.333333 , humedad Relativa: 10.66667 , Temperatura: 9 , luminosidad: 50.4
03:46 a. m. --- humedad: 9.666667 , humedad Relativa: 13.66667 , Temperatura: 8 , luminosidad: 0
03:46 a. m. --- humedad: 9.666667 , humedad Relativa: 13.66667 , Temperatura: 8 , luminosidad: 0
03:46 a. m. --- humedad: 9.666667 , humedad Relativa: 13.66667 , Temperatura: 8 , luminosidad: 0
03:46 a. m. --- humedad: 4.666667 , humedad Relativa: 11.66667 , Temperatura: 4 , luminosidad: 28.8
03:46 a. m. --- humedad: 4.666667 , humedad Relativa: 11.66667 , Temperatura: 4 , luminosidad: 28.8
03:46 a. m. --- humedad: 5 , humedad Relativa: 8 , Temperatura: 13.33333 , luminosidad: 26.64
03:46 a. m. --- humedad: 5 , humedad Relativa: 8 , Temperatura: 13.33333 , luminosidad: 26.64
03:46 a. m. --- humedad: 5 , humedad Relativa: 8 , Temperatura: 13.33333 , luminosidad: 26.64
03:46 a. m. --- humedad: 10.33333 , humedad Relativa: 12 , Temperatura: 10.33333 , luminosidad: 35.28
03:46 a. m. --- humedad: 10.33333 , humedad Relativa: 12 , Temperatura: 10.33333 , luminosidad: 35.28
03:46 a. m. --- humedad: 6 , humedad Relativa: 7.333333 , Temperatura: 15.66667 , luminosidad: 31.68
03:46 a. m. --- humedad: 6 , humedad Relativa: 7.333333 , Temperatura: 15.66667 , luminosidad: 31.68
03:46 a. m. --- humedad: 6 , humedad Relativa: 7.333333 , Temperatura: 15.66667 , luminosidad: 31.68
03:46 a. m. --- humedad: 7 , humedad Relativa: 5.666667 , Temperatura: 5.666667 , luminosidad: 50.4
03:46 a. m. --- humedad: 7 , humedad Relativa: 5.666667 , Temperatura: 5.666667 , luminosidad: 50.4
03:46 a. m. --- humedad: 11 , humedad Relativa: 10.66667 , Temperatura: 6.666667 , luminosidad: 33.12
03:46 a. m. --- humedad: 11 , humedad Relativa: 10.66667 , Temperatura: 6.666667 , luminosidad: 33.12
03:46 a. m. --- humedad: 11 , humedad Relativa: 10.66667 , Temperatura: 6.666667 , luminosidad: 33.12
03:46 a. m. --- humedad: 6.666667 , humedad Relativa: 10.66667 , Temperatura: 13 , luminosidad: 33.84
03:46 a. m. --- humedad: 6.666667 , humedad Relativa: 10.66667 , Temperatura: 13 , luminosidad: 33.84
03:47 a. m. --- humedad: 7.666667 , humedad Relativa: 10.66667 , Temperatura: 11.66667 , luminosidad: 40.32
03:47 a. m. --- humedad: 7.666667 , humedad Relativa: 10.66667 , Temperatura: 11.66667 , luminosidad: 40.32
03:47 a. m. --- humedad: 7.666667 , humedad Relativa: 10.66667 , Temperatura: 11.66667 , luminosidad: 51.84
03:47 a. m. --- humedad: 10.66667 , humedad Relativa: 8.333333 , Temperatura: 10 , luminosidad: 51.84
03:47 a. m. --- humedad: 10.66667 , humedad Relativa: 8.333333 , Temperatura: 10 , luminosidad: 51.84
03:47 a. m. --- humedad: 7.666667 , humedad Relativa: 9 , Temperatura: 7.666667 , luminosidad: 41.04
03:47 a. m. --- humedad: 7.666667 , humedad Relativa: 9 , Temperatura: 7.666667 , luminosidad: 41.04
03:47 a. m. --- humedad: 7.666667 , humedad Relativa: 9 , Temperatura: 7.666667 , luminosidad: 33.12
03:47 a. m. --- humedad: 8.666667 , humedad Relativa: 11.66667 , Temperatura: 3.666667 , luminosidad: 33.12
03:47 a. m. --- humedad: 8.666667 , humedad Relativa: 11.66667 , Temperatura: 3.666667 , luminosidad: 33.12
03:47 a. m. --- humedad: 16.66667 , humedad Relativa: 10 , Temperatura: 15.33333 , luminosidad: 42.48
03:47 a. m. --- humedad: 16.66667 , humedad Relativa: 10 , Temperatura: 15.33333 , luminosidad: 42.48
03:47 a. m. --- humedad: 14.33333 , humedad Relativa: 13.33333 , Temperatura: 5.666667 , luminosidad: 25.2
03:47 a. m. --- humedad: 14.33333 , humedad Relativa: 13.33333 , Temperatura: 5.666667 , luminosidad: 25.2
03:47 a. m. --- humedad: 14.33333 , humedad Relativa: 13.33333 , Temperatura: 5.666667 , luminosidad: 25.2
03:47 a. m. --- humedad: 13.66667 , humedad Relativa: 5.666667 , Temperatura: 6.333333 , luminosidad: 51.12
03:47 a. m. --- humedad: 13.66667 , humedad Relativa: 5.666667 , Temperatura: 6.333333 , luminosidad: 51.12
03:47 a. m. --- humedad: 9.666667 , humedad Relativa: 4.333333 , Temperatura: 9.666667 , luminosidad: 35.28
03:47 a. m. --- humedad: 9.666667 , humedad Relativa: 4.333333 , Temperatura: 9.666667 , luminosidad: 35.28
03:47 a. m. --- humedad: 9.666667 , humedad Relativa: 4.333333 , Temperatura: 9.666667 , luminosidad: 35.28
03:47 a. m. --- humedad: 11 , humedad Relativa: 7.333333 , Temperatura: 5 , luminosidad: 39.6
03:47 a. m. --- humedad: 11 , humedad Relativa: 7.333333 , Temperatura: 5 , luminosidad: 39.6
03:47 a. m. --- humedad: 12.66667 , humedad Relativa: 8.666667 , Temperatura: 5.333333 , luminosidad: 18
03:47 a. m. --- humedad: 12.66667 , humedad Relativa: 8.666667 , Temperatura: 5.333333 , luminosidad: 18
03:47 a. m. --- humedad: 12.66667 , humedad Relativa: 8.666667 , Temperatura: 5.333333 , luminosidad: 38.88
03:47 a. m. --- humedad: 17 , humedad Relativa: 8.333333 , Temperatura: 5.666667 , luminosidad: 38.88
03:47 a. m. --- humedad: 17 , humedad Relativa: 8.333333 , Temperatura: 5.666667 , luminosidad: 38.88
03:47 a. m. --- humedad: 7 , humedad Relativa: 11.33333 , Temperatura: 4.666667 , luminosidad: 27.36
03:47 a. m. --- humedad: 7 , humedad Relativa: 11.33333 , Temperatura: 4.666667 , luminosidad: 27.36
03:48 a. m. --- humedad: 7 , humedad Relativa: 11.33333 , Temperatura: 4.666667 , luminosidad: 36.72
03:48 a. m. --- humedad: 1 , humedad Relativa: 9.666667 , Temperatura: 11 , luminosidad: 36.72
03:48 a. m. --- humedad: 1 , humedad Relativa: 9.666667 , Temperatura: 11 , luminosidad: 36.72
03:48 a. m. --- humedad: 10.33333 , humedad Relativa: 14 , Temperatura: 13 , luminosidad: 45.36
03:48 a. m. --- humedad: 10.33333 , humedad Relativa: 14 , Temperatura: 13 , luminosidad: 45.36
03:48 a. m. --- humedad: 10.33333 , humedad Relativa: 14 , Temperatura: 13 , luminosidad: 29.52
03:48 a. m. --- humedad: 13 , humedad Relativa: 9.333333 , Temperatura: 5.333333 , luminosidad: 29.52
03:48 a. m. --- humedad: 13 , humedad Relativa: 9.333333 , Temperatura: 5.333333 , luminosidad: 29.52
03:48 a. m. --- humedad: 8.666667 , humedad Relativa: 6.333333 , Temperatura: 6.333333 , luminosidad: 29.52
03:48 a. m. --- humedad: 8.666667 , humedad Relativa: 6.333333 , Temperatura: 6.333333 , luminosidad: 29.52
03:48 a. m. --- humedad: 10.66667 , humedad Relativa: 7.666667 , Temperatura: 12.33333 , luminosidad: 53.28
03:48 a. m. --- humedad: 10.66667 , humedad Relativa: 7.666667 , Temperatura: 12.33333 , luminosidad: 28.8
03:48 a. m. --- humedad: 10.66667 , humedad Relativa: 7.666667 , Temperatura: 12.33333 , luminosidad: 27
03:48 a. m. --- humedad: 8.666667 , humedad Relativa: 11.66667 , Temperatura: 10.66667 , luminosidad: 27
03:48 a. m. --- humedad: 8.666667 , humedad Relativa: 11.66667 , Temperatura: 10.66667 , luminosidad: 36
03:48 a. m. --- humedad: 12.33333 , humedad Relativa: 4 , Temperatura: 4 , luminosidad: 36
03:48 a. m. --- humedad: 12.33333 , humedad Relativa: 4 , Temperatura: 4 , luminosidad: 36
03:48 a. m. --- humedad: 12.33333 , humedad Relativa: 4 , Temperatura: 4 , luminosidad: 25.2
03:48 a. m. --- humedad: 6.333333 , humedad Relativa: 2.333333 , Temperatura: 6 , luminosidad: 25.2
03:48 a. m. --- humedad: 6.333333 , humedad Relativa: 2.333333 , Temperatura: 6 , luminosidad: 28.8
03:48 a. m. --- humedad: 4.333333 , humedad Relativa: 14.66667 , Temperatura: 14 , luminosidad: 28.8
03:48 a. m. --- humedad: 4.333333 , humedad Relativa: 14.66667 , Temperatura: 14 , luminosidad: 28.8
03:48 a. m. --- humedad: 4.333333 , humedad Relativa: 14.66667 , Temperatura: 14 , luminosidad: 50.4
03:49 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:49 a. m. --- humedad: 8 , humedad Relativa: 4.666667 , Temperatura: 13.66667 , luminosidad: 0
03:49 a. m. --- humedad: 8 , humedad Relativa: 4.666667 , Temperatura: 13.66667 , luminosidad: 0
03:50 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:50 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:50 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:50 a. m. --- humedad: 13 , humedad Relativa: 8.333333 , Temperatura: 5 , luminosidad: 27.36
03:50 a. m. --- humedad: 13 , humedad Relativa: 8.333333 , Temperatura: 5 , luminosidad: 27.36
03:50 a. m. --- humedad: 7 , humedad Relativa: 16.33333 , Temperatura: 6.333333 , luminosidad: 41.04
03:50 a. m. --- humedad: 7 , humedad Relativa: 16.33333 , Temperatura: 6.333333 , luminosidad: 41.04
03:50 a. m. --- humedad: 7 , humedad Relativa: 16.33333 , Temperatura: 6.333333 , luminosidad: 41.04
03:50 a. m. --- humedad: 8.666667 , humedad Relativa: 13 , Temperatura: 5.333333 , luminosidad: 33.84
03:50 a. m. --- humedad: 8.666667 , humedad Relativa: 13 , Temperatura: 5.333333 , luminosidad: 33.84
03:51 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:51 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:51 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:51 a. m. --- humedad: 8 , humedad Relativa: 9.666667 , Temperatura: 8 , luminosidad: 29.52
03:51 a. m. --- humedad: 8 , humedad Relativa: 9.666667 , Temperatura: 8 , luminosidad: 29.52
03:51 a. m. --- humedad: 8.666667 , humedad Relativa: 7 , Temperatura: 15.33333 , luminosidad: 36
03:51 a. m. --- humedad: 8.666667 , humedad Relativa: 7 , Temperatura: 15.33333 , luminosidad: 36
03:53 a. m. --- humedad: 6.333333 , humedad Relativa: 12 , Temperatura: 11.33333 , luminosidad: 0
03:53 a. m. --- humedad: 6.333333 , humedad Relativa: 12 , Temperatura: 11.33333 , luminosidad: 0
03:53 a. m. --- humedad: 6.333333 , humedad Relativa: 12 , Temperatura: 11.33333 , luminosidad: 0
03:53 a. m. --- humedad: 8 , humedad Relativa: 4 , Temperatura: 8 , luminosidad: 54.72
03:53 a. m. --- humedad: 8 , humedad Relativa: 4 , Temperatura: 8 , luminosidad: 54.72
03:53 a. m. --- humedad: 11.33333 , humedad Relativa: 14.33333 , Temperatura: 12.33333 , luminosidad: 23.04
03:54 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:54 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:54 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
03:54 a. m. --- humedad: 12.33333 , humedad Relativa: 12.66667 , Temperatura: 15.33333 , luminosidad: 43.2
03:54 a. m. --- humedad: 12.33333 , humedad Relativa: 12.66667 , Temperatura: 15.33333 , luminosidad: 43.2
03:54 a. m. --- humedad: 9.333333 , humedad Relativa: 13.33333 , Temperatura: 9.333333 , luminosidad: 34.56
03:54 a. m. --- humedad: 9.333333 , humedad Relativa: 13.33333 , Temperatura: 9.333333 , luminosidad: 34.56
03:54 a. m. --- humedad: 9.333333 , humedad Relativa: 13.33333 , Temperatura: 9.333333 , luminosidad: 34.56
04:02 a. m. --- humedad: 7.333333 , humedad Relativa: 10.66667 , Temperatura: 8.666667 , luminosidad: 0
04:02 a. m. --- humedad: 7.333333 , humedad Relativa: 10.66667 , Temperatura: 8.666667 , luminosidad: 0
04:02 a. m. --- humedad: 7.333333 , humedad Relativa: 10.66667 , Temperatura: 8.666667 , luminosidad: 0
04:02 a. m. --- humedad: 10.33333 , humedad Relativa: 13.33333 , Temperatura: 10 , luminosidad: 23.76
04:02 a. m. --- humedad: 10.33333 , humedad Relativa: 13.33333 , Temperatura: 10 , luminosidad: 23.76
04:02 a. m. --- humedad: 12.66667 , humedad Relativa: 14.66667 , Temperatura: 12.66667 , luminosidad: 25.2
04:02 a. m. --- humedad: 12.66667 , humedad Relativa: 14.66667 , Temperatura: 12.66667 , luminosidad: 25.2
04:02 a. m. --- humedad: 12.66667 , humedad Relativa: 14.66667 , Temperatura: 12.66667 , luminosidad: 25.2
04:02 a. m. --- humedad: 12.33333 , humedad Relativa: 8 , Temperatura: 6.333333 , luminosidad: 18.72
04:03 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
